4911-Centrize
(x,y,z,r)
(-2.69782, -29.70537, -14.64489, 33.22890)
(20.28630, -26.28768, -1.38470, 33.23392)
(-8.86442, 21.56005, 23.70989, 33.25015)
(32.61975, 1.05388, 6.36166, 33.25100)
(-16.71404, -5.78151, 28.16107, 33.25403)
(21.96907, 24.97775, 0.84783, 33.27532)
(3.46903, -33.12307, -0.21466, 33.30492)
(14.11945, -29.70537, -5.25796, 33.30787)
(14.11945, -29.70537, 5.29901, 33.31438)
(-15.03127, -29.70537, -1.27731, 33.31636)
(-4.38059, -4.54964, -32.71288, 33.31698)
(-4.38059, 28.39544, -16.87742, 33.32174)
(-27.36471, 12.53884, -14.30215, 33.32569)
(-10.54744, 4.47158, -31.30765, 33.33785)
(14.11945, -21.63811, -21.09341, 33.35414)
(-8.86442, -26.28768, -18.51799, 33.35470)
(15.80247, 28.39544, 7.53170, 33.35784)
(-10.54744, -29.70537, 10.92023, 33.36029)
(-27.36471, -7.96733, 17.36876, 33.37633)
(14.11945, -21.63811, 21.13446, 33.38012)
(1.78601, -16.03460, 29.22356, 33.38135)
(32.61975, -5.78151, -4.19531, 33.39273)
(9.63563, 31.81314, 3.65845, 33.44107)
(-22.88089, -2.36382, 24.28781, 33.45176)
(-29.04749, 15.95654, 4.57925, 33.45650)
(-2.69782, 5.70345, 32.86147, 33.46168)
(20.28630, 9.12115, 25.00772, 33.46812)
(15.80247, 2.28576, -29.41769, 33.47153)
(14.11945, -28.47350, -10.53644, 33.48307)
(14.11945, -28.47350, 10.57749, 33.49601)
(-29.04749, 2.28576, -16.53469, 33.50190)
(28.13592, 7.88927, -16.39285, 33.50517)
(-10.54744, 31.81314, 0.36326, 33.51799)
(28.13592, -18.22042, -0.55739, 33.52498)
(-15.03127, 26.20962, 14.55815, 33.53838)
(15.80247, 22.79193, -18.86072, 33.53978)
(15.80247, -26.28768, -13.58224, 33.54456)
(7.95285, -31.89120, 6.70439, 33.54467)
(-22.88089, -7.96733, -23.21856, 33.55763)
(-4.38059, 21.56005, 25.35045, 33.56592)
(-4.38059, -31.89120, 9.51500, 33.56744)
(26.45290, -16.03460, 13.04537, 33.57150)
(15.80247, -18.22042, 23.36716, 33.58163)
(-29.04749, -12.61690, -11.25620, 33.61019)
(-33.53131, 1.05388, -2.33980, 33.62936)
(26.45290, -9.19921, -18.62554, 33.63469)
(-8.86442, 29.62731, -13.23950, 33.63986)
(15.80247, 7.88927, 28.64564, 33.65311)
(15.80247, 29.62731, 2.25322, 33.65372)
(-22.88089, 4.47158, 24.28781, 33.66642)
(3.46903, 29.62731, 15.62079, 33.67226)
(-29.04749, 15.95654, -5.97772, 33.67641)
(-4.38059, -33.12307, 4.23652, 33.67900)
(20.28630, 14.72466, -22.49864, 33.68291)
(-16.71404, 7.88927, 28.16107, 33.68450)
(9.63563, -16.03460, -28.01247, 33.68459)
(-16.71404, -18.22042, 22.88258, 33.68910)
(-16.71404, 28.39544, 7.04713, 33.69454)
(26.45290, 19.37423, 7.76688, 33.69631)
(21.96907, -22.86998, 11.40480, 33.70083)
(15.80247, -4.54964, -29.41769, 33.70190)
(21.96907, 19.37423, 16.68329, 33.70954)
(21.96907, -1.13194, -25.54459, 33.71124)
(7.95285, -12.61690, -30.24500, 33.72231)
(-27.36471, -2.36382, -19.58064, 33.73153)
(-29.04749, -4.54964, -16.53469, 33.73206)
(-4.38059, -25.05581, -22.15591, 33.73229)
(32.61975, -5.78151, 6.36166, 33.73343)
(-33.53131, 2.28576, 2.93869, 33.73736)
(-27.36471, 19.37423, -3.74518, 33.73744)
(20.28630, 22.79193, 14.45075, 33.76137)
(3.46903, -26.28768, 20.89928, 33.76176)
(-21.19786, 1.05388, -26.26435, 33.76797)
(-8.86442, 14.72466, -29.07496, 33.77494)
(7.95285, -26.28768, -19.68803, 33.79214)
(-15.03127, -22.86998, 19.83663, 33.80040)
(-10.54744, -2.36382, 32.03417, 33.80864)
(32.61975, 7.88927, -4.19531, 33.82143)
(-21.19786, 15.95654, -20.98586, 33.82849)
(28.13592, 15.95654, 9.99958, 33.85606)
(3.46903, 29.62731, -16.05011, 33.87356)
(1.78601, -28.47350, -18.28280, 33.88497)
(32.61975, 9.12115, 1.08317, 33.88829)
(7.95285, 29.62731, -14.40955, 33.89190)
(-15.03127, 12.53884, -27.66973, 33.89359)
(-4.38059, -19.45229, -27.43439, 33.91500)
(21.96907, -16.03460, -20.26611, 33.91848)
(-2.69782, -7.96733, 32.86147, 33.92098)
(14.11945, -16.03460, -26.37190, 33.94030)
(-22.88089, -21.63811, -12.66158, 33.94199)
(-27.36471, -16.03460, 12.09027, 33.94275)
(-27.36471, 4.47158, -19.58064, 33.94442)
(9.63563, 31.81314, -6.89853, 33.94865)
(9.63563, 12.53884, 30.05087, 33.95766)
(-33.53131, -4.54964, 2.93869, 33.96592)
(-21.19786, 1.05388, 26.52050, 33.96759)
(14.11945, -16.03460, 26.41295, 33.97221)
(-21.19786, 15.95654, 21.24202, 33.98800)
(-15.03127, -2.36382, 30.39360, 33.98967)
(-2.69782, -14.80272, -30.48034, 33.99191)
(-29.04749, 9.12115, 15.13622, 34.00084)
(-4.38059, -33.12307, -6.32045, 34.00405)
(-10.54744, 4.47158, 32.03417, 34.02105)
(-22.88089, 24.97775, 3.17387, 34.02200)
(-8.86442, -31.89120, 7.87444, 34.02401)
(-29.04749, 14.72466, 9.85774, 34.02568)
(3.46903, -26.28768, -21.32860, 34.02918)
(32.61975, 2.28576, -9.47380, 34.04446)
(-27.36471, 18.14236, -9.02367, 34.04995)
(7.95285, 1.05388, 33.09682, 34.05522)
(9.63563, 26.20962, 19.49390, 34.05586)
(-16.71404, 29.62731, 1.76864, 34.06266)
(3.46903, -12.61690, 31.45625, 34.06928)
(-21.19786, 21.56005, -15.70738, 34.07209)
(-10.54744, -28.47350, -15.47219, 34.07899)
(7.95285, -33.12307, 1.42591, 34.09426)
(-33.53131, -5.78151, -2.33980, 34.10644)
(-10.54744, 19.37423, -26.02916, 34.11930)
(-8.86442, 22.79193, -23.79647, 34.12216)
(-2.69782, -22.86998, -25.20185, 34.13866)
(-10.54744, 24.97775, -20.75068, 34.14275)
(20.28630, -11.38503, 25.00772, 34.15463)
(32.61975, 7.88927, 6.36166, 34.15786)
(-21.19786, -26.28768, -5.15041, 34.16019)
(21.96907, 5.70345, -25.54459, 34.17156)
(-16.71404, -26.28768, -14.06681, 34.18006)
(-21.19786, 21.56005, 15.96353, 34.19093)
(7.95285, -18.22042, 27.81833, 34.19197)
(-21.19786, -26.28768, 5.40656, 34.19975)
(-15.03127, 4.47158, 30.39360, 34.20095)
(28.13592, 15.95654, -11.11436, 34.20190)
(-27.36471, 19.37423, 6.81179, 34.21387)
(-4.38059, -31.89120, -11.59894, 34.21656)
(-27.36471, -14.80272, -14.30215, 34.24178)
(-4.38059, 9.12115, -32.71288, 34.24204)
(-21.19786, -5.78151, -26.26435, 34.24312)
(1.78601, -2.36382, -34.11826, 34.24665)
(-16.71404, 22.79193, -19.34530, 34.25013)
(-8.86442, 15.95654, 28.98837, 34.25660)
(32.61975, -4.54964, -9.47380, 34.27098)
(26.45290, 11.30696, -18.62554, 34.27118)
(-22.88089, 18.14236, -17.94007, 34.27136)
(21.96907, -21.63811, -14.98762, 34.28522)
(26.45290, -21.63811, -2.79009, 34.28918)
(-10.54744, -9.19921, -31.30765, 34.29348)
(9.63563, -29.70537, 14.21541, 34.31228)
(-16.71404, 2.28576, -29.90227, 34.33263)
(20.28630, -19.45229, 19.72923, 34.33902)
(-2.69782, -29.70537, 17.02602, 34.34491)
(1.78601, 24.97775, -23.56129, 34.38331)
(-8.86442, -33.12307, 2.59595, 34.38684)
(28.13592, -12.61690, 15.27806, 34.41272)
(1.78601, 31.81314, -13.00432, 34.41479)
(-10.54744, -28.47350, 16.19871, 34.41492)
(-21.19786, -25.05581, -10.42889, 34.43697)
(34.30252, -2.36382, -1.96278, 34.43985)
(-21.19786, -5.78151, 26.52050, 34.43998)
(1.78601, 18.14236, 29.22356, 34.44345)
(20.28630, -26.28768, 9.17227, 34.44861)
(1.78601, 4.47158, -34.11826, 34.45636)
(-29.04749, 14.72466, -11.25620, 34.45685)
(-33.53131, 2.28576, -7.61828, 34.46174)
(3.46903, -12.61690, -31.88557, 34.46607)
(20.28630, 2.28576, -27.77713, 34.47213)
(34.30252, -1.13194, 3.31571, 34.48098)
(21.96907, 26.20962, -4.43065, 34.48500)
(-21.19786, -25.05581, 10.68505, 34.51540)
(-2.69782, 26.20962, 22.30451, 34.52120)
(-33.53131, 7.88927, -2.33980, 34.52628)
(7.95285, -5.78151, 33.09682, 34.52641)
(28.13592, -19.45229, 4.72109, 34.52985)
(26.45290, 12.53884, 18.32385, 34.53610)
(-33.53131, 1.05388, 8.21717, 34.53956)
(-16.71404, -4.54964, -29.90227, 34.55725)
(-15.03127, -29.70537, 9.27967, 34.56097)
(7.95285, 14.72466, -30.24500, 34.56622)
(32.61975, -11.38503, 1.08317, 34.56646)
(1.78601, -1.13194, 34.50204, 34.56678)
(-10.54744, 24.97775, 21.47720, 34.58911)
(15.80247, 29.62731, -8.30375, 34.58971)
(-29.04749, -18.22042, 4.57925, 34.59349)
(-22.88089, -9.19921, 24.28781, 34.61298)
(15.80247, 9.12115, -29.41769, 34.61668)
(21.96907, -7.96733, -25.54459, 34.62145)
(26.45290, 18.14236, 13.04537, 34.62777)
(-29.04749, 9.12115, -16.53469, 34.64603)
(34.30252, 4.47158, -1.96278, 34.64838)
(21.96907, 24.97775, -9.70914, 34.65250)
(-21.19786, 7.88927, -26.26435, 34.66130)
(-22.88089, 24.97775, -7.38310, 34.66890)
(14.11945, -1.13194, -31.65038, 34.67545)
(9.63563, -1.13194, -33.29095, 34.67584)
(-10.54744, 19.37423, 26.75568, 34.67673)
(-29.04749, -11.38503, 15.13622, 34.67680)
(-33.53131, -4.54964, -7.61828, 34.68554)
(20.28630, -4.54964, -27.77713, 34.69585)
(28.13592, -19.45229, -5.83588, 34.69984)
(32.61975, 2.28576, 11.64014, 34.70973)
(14.11945, -1.13194, 31.69143, 34.71293)
(-15.03127, 26.20962, -17.11276, 34.72362)
(7.95285, 22.79193, -24.96652, 34.72818)
(9.63563, 18.14236, -28.01247, 34.73743)
(21.96907, 26.20962, 6.12632, 34.74358)
(-27.36471, 12.53884, 17.36876, 34.75232)
(1.78601, 19.37423, -28.83978, 34.78913)
(-15.03127, -14.80272, -27.66973, 34.79473)
(15.80247, -19.45229, -24.13921, 34.79671)
(-29.04749, -18.22042, -5.97772, 34.80622)
(-4.38059, 15.95654, 30.62894, 34.81282)
(-22.88089, 26.20962, -2.10462, 34.85554)
(-21.19786, 7.88927, 26.52050, 34.85580)
(-2.69782, -28.47350, -19.92337, 34.85627)
(9.63563, -14.80272, 30.05087, 34.85714)
(3.46903, -33.12307, 10.34231, 34.87313)
(-33.53131, 9.12115, 2.93869, 34.87377)
(3.46903, 22.79193, 26.17777, 34.88240)
(-27.36471, -9.19921, -19.58064, 34.88343)
(3.46903, 14.72466, 31.45625, 34.90481)
(-4.38059, -11.38503, -32.71288, 34.91333)
(-10.54744, 11.30696, -31.30765, 34.91797)
(28.13592, 2.28576, 20.55655, 34.92028)
(28.13592, -12.61690, -16.39285, 34.92194)
(20.28630, 28.39544, -1.38470, 34.92495)
(-22.88089, 12.53884, -23.21856, 34.92648)
(34.30252, 5.70345, 3.31571, 34.93116)
(32.61975, -4.54964, 11.64014, 34.93193)
(7.95285, 7.88927, 33.09682, 34.94120)
(-21.19786, -18.22042, -20.98586, 34.95339)
(-10.54744, -9.19921, 32.03417, 34.95800)
(21.96907, -16.03460, 21.96177, 34.95809)
(21.96907, 18.14236, -20.26611, 34.96427)
(-29.04749, -19.45229, -0.69923, 34.96623)
(28.13592, -18.22042, 9.99958, 34.98007)
(14.11945, 18.14236, -26.37190, 34.98544)
(-27.36471, 18.14236, 12.09027, 34.98782)
(3.46903, -33.12307, -10.77163, 35.00285)
(-33.53131, -5.78151, 8.21717, 35.00424)
(21.96907, -1.13194, 27.24026, 35.01361)
(1.78601, 5.70345, 34.50204, 35.01586)
(14.11945, 18.14236, 26.41295, 35.01640)
(-10.54744, 31.81314, -10.19371, 35.03193)
(20.28630, 22.79193, -17.22016, 35.03626)
(-8.86442, 28.39544, -18.51799, 35.03990)
(26.45290, -21.63811, 7.76688, 35.04694)
(26.45290, -22.86998, 2.48840, 35.05687)
(21.96907, -21.63811, 16.68329, 35.05967)
(15.80247, -12.61690, 28.64564, 35.06390)
(9.63563, -22.86998, 24.77238, 35.06498)
(34.30252, -1.13194, -7.24126, 35.07677)
(-27.36471, -21.63811, -3.74518, 35.08649)
(-16.71404, -12.61690, 28.16107, 35.09403)
(-15.03127, 19.37423, 25.11512, 35.10084)
(-21.19786, -18.22042, 21.24202, 35.10778)
(15.80247, -25.05581, -18.86072, 35.11749)
(14.11945, 5.70345, -31.65038, 35.12314)
(9.63563, 5.70345, -33.29095, 35.12352)
(-2.69782, 31.81314, -14.64489, 35.12587)
(1.78601, -29.70537, 18.66659, 35.12891)
(-15.03127, -9.19921, 30.39360, 35.13311)
(-16.71404, 29.62731, -8.78833, 35.13363)
(28.13592, -4.54964, 20.55655, 35.14116)
(-22.88089, -22.86998, 13.73084, 35.14409)
(14.11945, 5.70345, 31.69143, 35.16014)
(21.96907, 24.97775, 11.40480, 35.16529)
(-4.38059, 21.56005, -27.43439, 35.16634)
(32.61975, 9.12115, -9.47380, 35.17096)
(7.95285, 29.62731, 17.26136, 35.19915)
(14.11945, 31.81314, -5.25796, 35.20058)
(-8.86442, -33.12307, -7.96102, 35.20076)
(3.46903, 22.79193, -26.60708, 35.20572)
(14.11945, 31.81314, 5.29901, 35.20673)
(-15.03127, 31.81314, -1.27731, 35.20861)
(15.80247, 28.39544, -13.58224, 35.22068)
(32.61975, -12.61690, -4.19531, 35.22548)
(-22.88089, 11.30696, 24.28781, 35.23180)
(-35.21433, -1.13194, 0.70599, 35.23959)
(28.13592, 14.72466, 15.27806, 35.24010)
(-10.54744, 31.81314, 10.92023, 35.25018)
(-15.03127, 24.97775, 19.83663, 35.26073)
(7.95285, -33.12307, -9.13106, 35.26701)
(-2.69782, 12.53884, 32.86147, 35.27573)
(15.80247, -11.38503, -29.41769, 35.28084)
(20.28630, -26.28768, -11.94167, 35.28710)
(3.46903, 14.72466, -31.88557, 35.29220)
(-29.04749, -11.38503, -16.53469, 35.30965)
(28.13592, -18.22042, -11.11436, 35.31491)
(20.28630, -25.05581, 14.45075, 35.32919)
(-15.03127, -29.70537, -11.83428, 35.33268)
(-15.03127, -28.47350, 14.55815, 35.33580)
(-15.03127, -22.86998, -22.39124, 35.36019)
(-8.86442, -18.22042, 28.98837, 35.36789)
(34.30252, -7.96733, 3.31571, 35.37139)
(1.78601, -9.19921, -34.11826, 35.38179)
(26.45290, 19.37423, -13.34705, 35.40142)
(-8.86442, 1.05388, 34.26686, 35.41054)
(-33.53131, 7.88927, 8.21717, 35.41343)
(26.45290, -14.80272, 18.32385, 35.42090)
(3.46903, 28.39544, 20.89928, 35.42760)
(-2.69782, -35.30889, 1.19057, 35.43182)
(34.30252, -2.36382, 8.59419, 35.44165)
(-16.71404, 9.12115, -29.90227, 35.44996)
(-10.54744, -21.63811, -26.02916, 35.45382)
(1.78601, -7.96733, 34.50204, 35.45503)
(7.95285, 28.39544, -19.68803, 35.45656)
(21.96907, 5.70345, 27.24026, 35.45703)
(1.78601, -35.30889, 2.83114, 35.46721)
(-27.36471, 11.30696, -19.58064, 35.49755)
(-22.88089, 19.37423, 19.00933, 35.50000)
(-29.04749, 1.05388, 20.41471, 35.51939)
(34.30252, 5.70345, -7.24126, 35.51941)
(7.95285, -26.28768, 22.53985, 35.52935)
(26.45290, -2.36382, 23.60234, 35.53046)
(-33.53131, -11.38503, 2.93869, 35.53313)
(-27.36471, -21.63811, 6.81179, 35.54484)
(1.78601, 26.20962, 23.94507, 35.54575)
(32.61975, -12.61690, 6.36166, 35.54863)
(-8.86442, 2.28576, -34.35344, 35.55223)
(-16.71404, -19.45229, -24.62378, 35.55392)
(14.11945, -7.96733, -31.65038, 35.56099)
(9.63563, -7.96733, -33.29095, 35.56137)
(34.30252, -9.19921, -1.96278, 35.56882)
(-10.54744, 11.30696, 32.03417, 35.57083)
(-33.53131, 9.12115, -7.61828, 35.57502)
(20.28630, 21.56005, 19.72923, 35.57545)
(20.28630, 9.12115, -27.77713, 35.58508)
(-2.69782, 24.97775, -25.20185, 35.58510)
(28.13592, 2.28576, -21.67133, 35.58794)
(-35.21433, -2.36382, -4.57249, 35.58854)
(14.11945, -7.96733, 31.69143, 35.59753)
(-27.36471, -2.36382, 22.64724, 35.59933)
(15.80247, -26.28768, 18.08867, 35.60843)
(-27.36471, -14.80272, 17.36876, 35.63175)
(34.30252, 4.47158, 8.59419, 35.64433)
(-8.86442, -31.89120, -13.23950, 35.64983)
(15.80247, -31.89120, 2.25322, 35.66291)
(26.45290, -1.13194, -23.90402, 35.67127)
(-8.86442, -25.05581, -23.79647, 35.67413)
(-35.21433, 5.70345, 0.70599, 35.68021)
(3.46903, -31.89120, 15.62079, 35.68041)
(3.46903, 28.39544, -21.32860, 35.68255)
(-27.36471, -22.86998, 1.53330, 35.69614)
(26.45290, 4.47158, 23.60234, 35.73264)
(28.13592, 14.72466, -16.39285, 35.73753)
(-15.03127, 11.30696, 30.39360, 35.74294)
(28.13592, 21.56005, 4.72109, 35.75968)
(-8.86442, -4.54964, -34.35344, 35.76920)
(9.63563, -29.70537, -17.45549, 35.77637)
(-16.71404, -26.28768, 17.60410, 35.78136)
(-35.21433, 4.47158, -4.57249, 35.79039)
(-16.71404, -25.05581, -19.34530, 35.79655)
(-35.21433, -2.36382, 5.98448, 35.79736)
(-27.36471, 4.47158, 22.64724, 35.80112)
(-22.88089, -14.80272, -23.21856, 35.80163)
(-22.88089, 26.20962, 8.45235, 35.80393)
(28.13592, -4.54964, -21.67133, 35.80469)
(-21.19786, 28.39544, -5.15041, 35.80750)
(32.61975, 9.12115, 11.64014, 35.81530)
(32.61975, 1.05388, -14.75228, 35.81604)
(32.61975, -11.38503, -9.47380, 35.82484)
(-16.71404, 28.39544, -14.06681, 35.82646)
(9.63563, -28.47350, 19.49390, 35.82733)
(-21.19786, 28.39544, 5.40656, 35.84524)
(-8.86442, -5.78151, 34.26686, 35.86393)
(3.46903, -31.89120, -16.05011, 35.87044)
(15.80247, 14.72466, 28.64564, 35.87627)
(26.45290, -22.86998, -8.06857, 35.88724)
(7.95285, -31.89120, -14.40955, 35.88776)
(21.96907, -7.96733, 27.24026, 35.89081)
(-33.53131, -12.61690, -2.33980, 35.90278)
(-16.71404, 14.72466, 28.16107, 35.90572)
(-4.38059, -18.22042, 30.62894, 35.90689)
(28.13592, 21.56005, -5.83588, 35.92385)
(-2.69782, -22.86998, 27.58299, 35.93238)
(20.28630, 15.95654, 25.00772, 35.93788)
(-2.69782, -2.36382, -35.75882, 35.93827)
(15.80247, 29.62731, 12.81019, 35.93879)
(-33.53131, 1.05388, -12.89677, 35.94143)
(21.96907, 12.53884, -25.54459, 35.94981)
(34.30252, -7.96733, -7.24126, 35.95243)
(-29.04749, -5.78151, 20.41471, 35.97141)
(21.96907, 18.14236, 21.96177, 35.97367)
(1.78601, 11.30696, -34.11826, 35.98740)
(-10.54744, -21.63811, 26.75568, 35.99059)
(-35.21433, 4.47158, 5.98448, 35.99803)
(-8.86442, 29.62731, 18.43141, 36.00100)
(20.28630, -19.45229, -22.49864, 36.00159)
(9.63563, 26.20962, -22.73398, 36.00866)
(15.80247, 21.56005, -24.13921, 36.01743)
(28.13592, 9.12115, 20.55655, 36.01940)
(-21.19786, -12.61690, -26.26435, 36.03265)
(32.61975, 14.72466, -4.19531, 36.03421)
(-16.71404, -31.89120, 1.76864, 36.04907)
(-4.38059, 29.62731, 20.07197, 36.05345)
(20.28630, 28.39544, 9.17227, 36.08276)
(-8.86442, -19.45229, -29.07496, 36.08771)
(-16.71404, -11.38503, -29.90227, 36.09880)
(1.78601, -21.63811, -28.83978, 36.09890)
(26.45290, 5.70345, -23.90402, 36.10661)
(26.45290, -16.03460, -18.62554, 36.10782)
(7.95285, -33.12307, 11.98288, 36.11059)
(-35.21433, -7.96733, 0.70599, 36.11130)
(20.28630, 29.62731, 3.89378, 36.11749)
(-2.69782, 4.47158, -35.75882, 36.13816)
(-2.69782, -14.80272, 32.86147, 36.14243)
(9.63563, 31.81314, 14.21541, 36.15244)
(34.30252, 11.30696, -1.96278, 36.17130)
(-16.71404, 29.62731, 12.32561, 36.18090)
(-29.04749, 21.56005, -0.69923, 36.18123)
(-2.69782, 31.81314, 17.02602, 36.18341)
(1.78601, -35.30889, -7.72584, 36.18834)
(-4.38059, 1.05388, 35.90742, 36.18900)
(28.13592, 22.79193, -0.55739, 36.21343)
(-2.69782, 19.37423, -30.48034, 36.21726)
(-33.53131, 2.28576, 13.49566, 36.21749)
(-21.19786, -12.61690, 26.52050, 36.21978)
(-33.53131, -11.38503, -7.61828, 36.22162)
(20.28630, -11.38503, -27.77713, 36.23150)
(21.96907, -28.47350, -4.43065, 36.23550)
(7.95285, -25.05581, -24.96652, 36.25422)
(-8.86442, 7.88927, 34.26686, 36.26343)
(32.61975, -5.78151, -14.75228, 36.26436)
(15.80247, 22.79193, 23.36716, 36.26588)
(-2.69782, -28.47350, 22.30451, 36.26995)
(-15.03127, -2.36382, -32.94821, 36.29203)
(7.95285, -12.61690, 33.09682, 36.30198)
(-29.04749, -19.45229, 9.85774, 36.32249)
(32.61975, 15.95654, 1.08317, 36.32949)
(-29.04749, 1.05388, -21.81317, 36.34118)
(32.61975, 14.72466, 6.36166, 36.35016)
(-16.71404, 22.79193, 22.88258, 36.36542)
(-29.04749, 7.88927, 20.41471, 36.36973)
(-33.53131, -5.78151, -12.89677, 36.38820)
(-15.03127, 31.81314, 9.27967, 36.38855)
(-15.03127, -21.63811, 25.11512, 36.39939)
(3.46903, -25.05581, 26.17777, 36.40197)
(-21.19786, 29.62731, 0.12808, 36.42998)
(-33.53131, -4.54964, 13.49566, 36.43049)
(-29.04749, 15.95654, 15.13622, 36.43450)
(-27.36471, 19.37423, -14.30215, 36.45189)
(32.61975, -11.38503, 11.64014, 36.45764)
(-15.03127, -28.47350, -17.11276, 36.46266)
(26.45290, 24.97775, 2.48840, 36.46692)
(20.28630, 1.05388, 30.28621, 36.46778)
(7.95285, 2.28576, -35.52348, 36.47452)
(9.63563, 24.97775, 24.77238, 36.47470)
(21.96907, -28.47350, 6.12632, 36.48167)
(14.11945, 26.20962, -21.09341, 36.48610)
(-15.03127, 4.47158, -32.94821, 36.48998)
(-8.86442, -26.28768, 23.70989, 36.49355)
(14.11945, -29.70537, -15.81493, 36.49493)
(14.11945, 26.20962, 21.13446, 36.50984)
(14.11945, -29.70537, 15.85598, 36.51274)
(20.28630, 29.62731, -6.66319, 36.51999)
(26.45290, -7.96733, -23.90402, 36.53268)
(34.30252, -9.19921, 8.59419, 36.53968)
(-4.38059, -33.12307, 14.79349, 36.54004)
(15.80247, -31.89120, -8.30375, 36.54749)
(20.28630, -25.05581, -17.22016, 36.54943)
(-22.88089, 24.97775, 13.73084, 36.55077)
(-35.21433, -1.13194, -9.85098, 36.58377)
(-22.88089, -28.47350, -2.10462, 36.58831)
(34.30252, -2.36382, -12.51974, 36.59227)
(-22.88089, -2.36382, -28.49704, 36.62245)
(26.45290, -9.19921, 23.60234, 36.62584)
(-2.69782, -35.30889, -9.36640, 36.62957)
(-8.86442, 9.12115, -34.35344, 36.63239)
(-4.38059, -5.78151, 35.90742, 36.63276)
(9.63563, -35.30889, -1.62004, 36.63588)
(28.13592, -11.38503, 20.55655, 36.65816)
(32.61975, 7.88927, -14.75228, 36.65949)
(-4.38059, 15.95654, -32.71288, 36.65969)
(1.78601, -36.54076, -2.44735, 36.66615)
(28.13592, 9.12115, -21.67133, 36.66704)
(34.30252, 12.53884, 3.31571, 36.67260)
(-35.21433, -9.19921, -4.57249, 36.68218)
(7.95285, -4.54964, -35.52348, 36.68603)
(26.45290, -21.63811, -13.34705, 36.68934)
(-27.36471, -9.19921, 22.64724, 36.69265)
(9.63563, -2.36382, 35.32935, 36.69600)
(-33.53131, 14.72466, -2.33980, 36.69658)
(3.46903, -25.05581, -26.60708, 36.71191)
(-10.54744, -16.03460, -31.30765, 36.72228)
(-8.86442, -33.12307, 13.15292, 36.72485)
(-29.04749, -19.45229, -11.25620, 36.72670)
(-16.71404, 21.56005, -24.62378, 36.74950)
(1.78601, 12.53884, 34.50204, 36.75328)
(-33.53131, -12.61690, 8.21717, 36.75673)
(-15.03127, 24.97775, -22.39124, 36.75860)
(32.61975, 1.05388, 16.91863, 36.76137)
(-4.38059, -26.28768, 25.35045, 36.78148)
(-33.53131, 7.88927, -12.89677, 36.78201)
(-29.04749, -5.78151, -21.81317, 36.78310)
(-22.88089, -21.63811, 19.00933, 36.78447)
(-27.36471, -22.86998, -9.02367, 36.78709)
(34.30252, 4.47158, -12.51974, 36.78861)
(21.96907, -14.80272, -25.54459, 36.80064)
(-22.88089, 4.47158, -28.49704, 36.81863)
(-21.19786, 14.72466, -26.26435, 36.82365)
(15.80247, -33.12307, -3.02527, 36.82402)
(7.95285, -19.45229, -30.24500, 36.82933)
(7.95285, 22.79193, 27.81833, 36.83177)
(14.11945, 12.53884, -31.65038, 36.85551)
(9.63563, 12.53884, -33.29095, 36.85587)
(-2.69782, -36.54076, -4.08792, 36.86756)
(20.28630, 28.39544, -11.94167, 36.88412)
(-35.21433, -9.19921, 5.98448, 36.88480)
(14.11945, 12.53884, 31.69143, 36.89077)
(9.63563, 4.47158, 35.32935, 36.89178)
(20.28630, -5.78151, 30.28621, 36.90819)
(1.78601, 31.81314, 18.66659, 36.92840)
(21.96907, -29.70537, 0.84783, 36.95630)
(3.46903, 2.28576, 36.73473, 36.96890)
(-15.03127, 19.37423, -27.66973, 36.97179)
(-27.36471, -1.13194, -24.85912, 36.98763)
(-35.21433, -1.13194, 11.26296, 36.98898)
(-22.88089, -22.86998, -17.94007, 36.99212)
(20.28630, -18.22042, 25.00772, 36.99870)
(-21.19786, 14.72466, 26.52050, 37.00679)
(-35.21433, 5.70345, -9.85098, 37.00838)
(15.80247, 15.95654, -29.41769, 37.00986)
(34.30252, -1.13194, 13.87268, 37.01885)
(-22.88089, -16.03460, 24.28781, 37.02082)
(-2.69782, -9.19921, -35.75882, 37.02158)
(-4.38059, 7.88927, 35.90742, 37.02396)
(-22.88089, 26.20962, -12.66158, 37.02425)
(9.63563, 19.37423, 30.05087, 37.03054)
(-29.04749, 15.95654, -16.53469, 37.03732)
(-16.71404, -31.89120, -8.78833, 37.06268)
(-27.36471, 24.97775, 1.53330, 37.08189)
(7.95285, 14.72466, 33.09682, 37.08723)
(26.45290, 18.14236, -18.62554, 37.09194)
(7.95285, 28.39544, 22.53985, 37.11595)
(-15.03127, 31.81314, -11.83428, 37.12229)
(7.95285, -31.89120, 17.26136, 37.12480)
(34.30252, 11.30696, 8.59419, 37.12641)
(3.46903, -19.45229, 31.45625, 37.14729)
(1.78601, -22.86998, 29.22356, 37.15161)
(-29.04749, 7.88927, -21.81317, 37.17273)
(21.96907, 12.53884, 27.24026, 37.17384)
(-10.54744, -35.30889, -4.91523, 37.17695)
(3.46903, -4.54964, 36.73473, 37.17760)
(20.28630, 21.56005, -22.49864, 37.18277)
(15.80247, 28.39544, 18.08867, 37.19165)
(32.61975, -5.78151, 16.91863, 37.19830)
(-29.04749, 22.79193, 4.57925, 37.20481)
(-2.69782, -36.54076, 6.46906, 37.20691)
(26.45290, 11.30696, 23.60234, 37.21120)
(34.30252, 12.53884, -7.24126, 37.23334)
