6121-Centrize
(x,y,z,r)
(4.00109, 18.51133, -25.39087, 31.67608)
(-12.81618, 4.84055, 28.56402, 31.67947)
(-6.64933, 21.92903, 21.88031, 31.68349)
(11.85072, -29.33640, 1.82887, 31.69241)
(-12.81618, 17.27946, 23.28554, 31.70253)
(-8.33235, 4.84055, 30.20459, 31.70451)
(-20.66580, -23.73288, -3.93419, 31.71440)
(-0.48273, 18.51133, 25.75341, 31.71972)
(22.50139, 20.69715, -8.49277, 31.73030)
(16.33454, 11.67594, 24.58337, 31.74093)
(-20.66580, -16.89750, 17.17975, 31.74499)
(-2.16551, 20.69715, -23.98549, 31.75476)
(-6.64933, -27.15058, -15.06908, 31.75602)
(30.35101, -5.41254, -7.66546, 31.76851)
(-20.66580, -8.83023, 22.45823, 31.77138)
(11.85072, 18.51133, 22.94280, 31.77233)
(-2.16551, -12.24792, -29.26397, 31.79750)
(4.00109, -15.66562, 27.39398, 31.80960)
(-26.83240, 15.09364, 8.02816, 31.81583)
(-8.33235, -29.33640, 9.09065, 31.82283)
(10.16794, 21.92903, 20.71027, 31.83056)
(10.16794, 13.86176, -26.79610, 31.83656)
(24.18416, 4.84055, 20.13219, 31.83724)
(11.85072, -23.73288, 17.66432, 31.87032)
(-2.16551, -13.47980, 28.79936, 31.87158)
(-20.66580, -22.50101, -9.21268, 31.90994)
(-8.33235, -30.56827, 3.81217, 31.91207)
(5.68412, 28.76441, -12.60121, 31.91381)
(11.85072, -22.50101, -19.28507, 31.91628)
(24.18416, 18.51133, 9.57523, 31.92535)
(18.01756, -25.91870, -4.85485, 31.93715)
(-20.66580, 17.27946, 17.17975, 31.94994)
(5.68412, -13.47980, -28.43666, 31.97902)
(-31.31622, 1.42286, 6.38759, 31.99268)
(-20.66580, 24.11485, -3.93419, 32.00123)
(28.66799, -8.83023, 11.21579, 32.02531)
(-31.31622, -6.64441, 1.10911, 32.03255)
(-2.16551, 13.86176, 28.79936, 32.03500)
(-2.16551, -25.91870, -18.70700, 32.03780)
(-31.31622, -5.41254, -4.16938, 32.05285)
(18.01756, -5.41254, -25.96879, 32.06721)
(-6.64933, -5.41254, -30.90454, 32.07178)
(18.01756, -25.91870, 5.70212, 32.07688)
(-6.64933, 27.53254, -15.06908, 32.08320)
(11.85072, -16.89750, -24.56356, 32.08323)
(-31.31622, 7.02637, 1.10911, 32.11395)
(-18.98278, -19.08331, -17.53696, 32.12575)
(30.35101, -6.64441, 8.17000, 32.12601)
(-0.48273, -30.56827, 9.91796, 32.14060)
(5.68412, 13.86176, -28.43666, 32.14190)
(10.16794, 28.76441, 10.15330, 32.15382)
(11.85072, 24.11485, 17.66432, 32.15577)
(-20.66580, -23.73288, 6.62278, 32.15876)
(-12.81618, -29.33640, -3.10688, 32.16413)
(11.85072, -1.99484, -29.84204, 32.17089)
(-0.48273, -23.73288, -21.75295, 32.19741)
(30.35101, 7.02637, 8.17000, 32.20718)
(5.68412, -20.31519, 24.34819, 32.21569)
(11.85072, -10.06211, 28.22129, 32.21997)
(-18.98278, 8.25825, 24.69092, 32.22090)
(-2.16551, 21.92903, 23.52088, 32.23047)
(-18.98278, 21.92903, 14.13395, 32.26448)
(22.50139, 21.92903, 7.34269, 32.26623)
(-26.83240, -12.24792, -13.08578, 32.26805)
(4.00109, -30.56827, -9.55541, 32.27591)
(-8.33235, 30.95024, 3.81217, 32.27813)
(11.85072, 17.27946, -24.56356, 32.28603)
(18.01756, 21.92903, -15.41182, 32.29611)
(22.50139, 0.19098, 23.17814, 32.30441)
(-12.81618, -3.22671, -29.49931, 32.32453)
(-18.98278, -25.91870, 3.57698, 32.32522)
(18.01756, 1.42286, 26.81606, 32.33818)
(11.85072, 10.44407, 28.22129, 32.34129)
(10.16794, 21.92903, -21.51761, 32.36166)
(-12.81618, 3.60868, -29.49931, 32.36489)
(30.35101, 8.25825, -7.66546, 32.37502)
(-8.33235, -30.56827, -6.74480, 32.39352)
(5.68412, 21.92903, -23.15818, 32.39587)
(-31.31622, -5.41254, 6.38759, 32.41609)
(22.50139, -13.47980, -19.04974, 32.41774)
(10.16794, 28.76441, -10.96064, 32.41780)
(-20.66580, 24.11485, 6.62278, 32.44167)
(5.68412, 20.69715, 24.34819, 32.45790)
(-14.49895, -12.24792, 26.33149, 32.45887)
(11.85072, 4.84055, -29.84204, 32.47180)
(22.50139, 15.09364, 17.89966, 32.47350)
(-0.48273, -3.22671, -32.30992, 32.47423)
(-0.48273, 24.11485, -21.75295, 32.47999)
(28.66799, 11.67594, -9.89815, 32.49853)
(-0.48273, 30.95024, 9.91796, 32.50409)
(-6.64933, -27.15058, 16.60183, 32.51136)
(-0.48273, 3.60868, -32.30992, 32.51440)
(-26.83240, 0.19098, -18.36427, 32.51554)
(-14.49895, -27.15058, 10.49603, 32.51984)
(4.00109, -10.06211, -30.66935, 32.52482)
(-12.81618, -8.83023, 28.56402, 32.52892)
(-8.33235, -8.83023, 30.20459, 32.55331)
(-0.48273, -30.56827, -11.19598, 32.55768)
(-14.49895, -12.24792, -26.45336, 32.55782)
(5.68412, -12.24792, 29.62667, 32.55857)
(-14.49895, -27.15058, -10.61791, 32.55938)
(22.50139, -19.08331, -13.77125, 32.55968)
(24.18416, 18.51133, -11.53871, 32.56816)
(22.50139, 13.86176, -19.04974, 32.57842)
(18.01756, -27.15058, 0.42364, 32.58782)
(-18.98278, -13.47980, -22.81544, 32.59747)
(28.66799, -3.22671, -15.17663, 32.59748)
(-20.66580, -15.66562, -19.76965, 32.60868)
(-0.48273, -10.06211, 31.03190, 32.62603)
(-14.49895, 28.76441, 5.21755, 32.63179)
(-20.66580, -3.22671, -25.04813, 32.63274)
(28.66799, 3.60868, -15.17663, 32.63750)
(4.00109, 30.95024, -9.55541, 32.63789)
(4.00109, 10.44407, -30.66935, 32.64501)
(16.33454, -1.99484, -28.20148, 32.65149)
(-14.49895, 28.76441, -5.33942, 32.65150)
(-14.49895, -20.31519, 21.05300, 32.65204)
(-31.31622, 8.25825, -4.16938, 32.65407)
(18.01756, 8.25825, -25.96879, 32.66817)
(-26.83240, 1.42286, 18.58513, 32.67123)
(-6.64933, 8.25825, -30.90454, 32.67266)
(-20.66580, 3.60868, -25.04813, 32.67272)
(28.66799, -15.66562, 0.65882, 32.67567)
(5.68412, -25.91870, 19.06970, 32.67632)
(-20.66580, 11.67594, 22.45823, 32.67683)
(24.18416, -8.83023, 20.13219, 32.68259)
(4.00109, -23.73288, 22.11550, 32.68568)
(-25.14962, -1.99484, 20.81767, 32.70869)
(18.01756, 21.92903, 16.25909, 32.70891)
(-31.31622, 0.19098, -9.44786, 32.71092)
(-14.49895, -20.31519, -21.17488, 32.73075)
(-20.66580, 25.34672, 1.34429, 32.73131)
(-0.48273, 10.44407, 31.03190, 32.74584)
(-8.33235, 30.95024, -6.74480, 32.75420)
(18.01756, -5.41254, 26.81606, 32.75713)
(-18.98278, 13.86176, -22.81544, 32.75727)
(-0.48273, 18.51133, -27.03143, 32.76585)
(-8.33235, -29.33640, -12.02329, 32.78128)
(-2.16551, -27.15058, 18.24239, 32.78152)
(-20.66580, -22.50101, 11.90126, 32.78735)
(24.18416, -1.99484, -22.09568, 32.81878)
(11.85072, -29.33640, -8.72810, 32.82139)
(16.33454, -16.89750, -22.92299, 32.82996)
(-6.64933, 27.53254, 16.60183, 32.83101)
(22.50139, -20.31519, 12.62117, 32.83768)
(-14.49895, 27.53254, 10.49603, 32.83941)
(10.16794, -27.15058, 15.43178, 32.84328)
(-26.83240, -13.47980, 13.30664, 32.84432)
(30.35101, -12.24792, 2.89151, 32.85660)
(-12.81618, -29.33640, 7.45009, 32.86917)
(-25.14962, 18.51133, 10.26069, 32.87027)
(-18.98278, -25.91870, -6.97999, 32.87621)
(-14.49895, 27.53254, -10.61791, 32.87857)
(-14.49895, 20.69715, 21.05300, 32.89104)
(18.01756, 27.53254, 0.42364, 32.90673)
(10.16794, 1.42286, 31.26724, 32.90975)
(-2.16551, -32.75410, 2.40694, 32.91373)
(-0.48273, 30.95024, -11.19598, 32.91656)
(28.66799, 11.67594, 11.21579, 32.92377)
(4.00109, -30.56827, 11.55853, 32.92458)
(16.33454, -22.50101, -17.64451, 32.93085)
(16.33454, 4.84055, -28.20148, 32.94801)
(-8.33235, -22.50101, -22.58026, 32.94831)
(-12.81618, -23.73288, -18.94234, 32.95931)
(4.00109, 24.11485, 22.11550, 32.96407)
(11.85072, -30.56827, -3.44962, 32.96602)
(-14.49895, 20.69715, -21.17488, 32.96918)
(22.50139, -6.64441, 23.17814, 32.98010)
(30.35101, 0.19098, -12.94394, 32.99645)
(-2.16551, 15.09364, -29.26397, 32.99829)
(5.68412, -27.15058, -17.87969, 33.00222)
(-26.83240, 13.86176, 13.30664, 33.00292)
(-25.14962, 4.84055, 20.81767, 33.00469)
(-31.31622, 8.25825, 6.38759, 33.01069)
(-26.83240, -19.08331, -2.52881, 33.02341)
(16.33454, 17.27946, -22.92299, 33.02818)
(24.18416, -16.89750, 14.85371, 33.03077)
(-0.48273, -29.33640, 15.19645, 33.04224)
(24.18416, -22.50101, -0.98174, 33.04744)
(22.50139, 7.02637, 23.17814, 33.05917)
(-25.14962, 18.51133, -10.85324, 33.06004)
(-12.81618, 18.51133, -24.22082, 33.06920)
(4.00109, -3.22671, 32.67246, 33.07431)
(22.50139, 20.69715, 12.62117, 33.07535)
(-26.83240, -5.41254, 18.58513, 33.08595)
(-25.14962, -1.99484, -21.41021, 33.08897)
(-2.16551, 27.53254, 18.24239, 33.09856)
(4.00109, 3.60868, 32.67246, 33.11376)
(24.18416, 4.84055, -22.09568, 33.11380)
(4.00109, -29.33640, -14.83390, 33.11612)
(-8.33235, 25.34672, 19.64762, 33.13477)
(-6.64933, 1.42286, 32.43728, 33.14235)
(10.16794, 27.53254, 15.43178, 33.15973)
(22.50139, 1.42286, -24.32822, 33.16925)
(-18.98278, -27.15058, -1.70150, 33.17220)
(-32.99924, -3.22671, -1.12359, 33.17566)
(-26.83240, -6.64441, -18.36427, 33.18693)
(-32.99924, 3.60868, -1.12359, 33.21498)
(-12.81618, -30.56827, 2.17160, 33.21731)
(30.35101, 1.42286, 13.44848, 33.22755)
(24.18416, 17.27946, 14.85371, 33.22779)
(10.16794, -27.15058, -16.23913, 33.23026)
(28.66799, -3.22671, 16.49428, 33.23141)
(-12.81618, 24.11485, -18.94234, 33.23541)
(16.33454, 25.34672, 14.02640, 33.25678)
(-26.83240, 7.02637, -18.36427, 33.26550)
(28.66799, 3.60868, 16.49428, 33.27066)
(4.00109, 30.95024, 11.55853, 33.27950)
(30.35101, -13.47980, -2.38697, 33.29544)
(11.85072, -8.83023, -29.84204, 33.30105)
(4.00109, 18.51133, 27.39398, 33.30328)
(5.68412, -32.75410, -2.04424, 33.30644)
(5.68412, 27.53254, -17.87969, 33.31716)
(-32.99924, -1.99484, 4.15490, 33.31955)
(11.85072, 30.95024, -3.44962, 33.32051)
(10.16794, -5.41254, 31.26724, 33.32150)
(18.01756, 8.25825, 26.81606, 33.34565)
(-6.64933, -20.31519, -25.62605, 33.37087)
(-31.31622, -6.64441, -9.44786, 33.37838)
(-25.14962, 4.84055, -21.41021, 33.38161)
(-12.81618, 11.67594, 28.56402, 33.41385)
(16.33454, -15.66562, 24.58337, 33.41513)
(-31.31622, 0.19098, 11.66608, 33.41915)
(-6.64933, -32.75410, 0.76637, 33.43100)
(-8.33235, 11.67594, 30.20459, 33.43760)
(30.35101, 13.86176, -2.38697, 33.45190)
(-26.83240, 15.09364, -13.08578, 33.45195)
(-31.31622, 7.02637, -9.44786, 33.45650)
(-18.98278, -12.24792, 24.69092, 33.46639)
(-18.98278, 27.53254, -1.70150, 33.48554)
(10.16794, 27.53254, -16.23913, 33.54306)
(11.85072, -30.56827, 7.10735, 33.54659)
(-6.64933, -5.41254, 32.43728, 33.55125)
(24.18416, 11.67594, 20.13219, 33.56347)
(-12.81618, 30.95024, 2.17160, 33.56914)
(22.50139, -5.41254, -24.32822, 33.57782)
(28.66799, -16.89750, -4.61966, 33.59643)
(-6.64933, 20.69715, -25.62605, 33.60476)
(-32.99924, 4.84055, 4.15490, 33.61018)
(30.35101, -12.24792, -7.66546, 33.61480)
(-6.64933, -25.91870, -20.34757, 33.61572)
(-14.49895, -25.91870, 15.77452, 33.62788)
(-12.81618, 25.34672, 18.00706, 33.62982)
(-8.33235, -16.89750, -27.85874, 33.63128)
(30.35101, -5.41254, 13.44848, 33.63541)
(-14.49895, 15.09364, 26.33149, 33.63606)
(-0.48273, -29.33640, -16.47446, 33.64915)
(30.35101, -6.64441, -12.94394, 33.65825)
(-26.83240, 8.25825, 18.58513, 33.66873)
(-32.99924, -1.99484, -6.40207, 33.67367)
(10.16794, 1.42286, -32.07458, 33.67774)
(-14.49895, -25.91870, -15.89639, 33.68522)
(-12.81618, -10.06211, -29.49931, 33.70029)
(-14.49895, 15.09364, -26.45336, 33.73155)
(5.68412, 15.09364, 29.62667, 33.73228)
(30.35101, 7.02637, -12.94394, 33.73573)
(-25.14962, -22.50101, -0.29627, 33.74739)
(16.33454, -29.33640, 3.46943, 33.75616)
(16.33454, -8.83023, -28.20148, 33.76557)
(-26.83240, -20.31519, 2.74967, 33.76752)
(28.66799, 17.27946, -4.61966, 33.79015)
(28.66799, -16.89750, 5.93731, 33.80282)
(-12.81618, 10.44407, -29.49931, 33.81630)
(-25.14962, -8.83023, 20.81767, 33.82088)
(-2.16551, -32.75410, -8.15003, 33.82223)
(-8.33235, 17.27946, -27.85874, 33.82480)
(-0.48273, -10.06211, -32.30992, 33.84390)
(-31.31622, -12.24792, -4.16938, 33.88364)
(-26.83240, -19.08331, 8.02816, 33.89103)
(-18.98278, 21.92903, -17.53696, 33.89355)
(11.85072, 30.95024, 7.10735, 33.89500)
(18.01756, -12.24792, -25.96879, 33.89723)
(10.16794, 8.25825, 31.26724, 33.90023)
(-6.64933, -12.24792, -30.90454, 33.90156)
(-18.98278, -20.31519, 19.41244, 33.91011)
(24.18416, -8.83023, -22.09568, 33.92736)
(-18.98278, 1.42286, -28.09393, 33.93581)
(24.18416, -16.89750, -16.81720, 33.95905)
(-0.48273, 10.44407, -32.30992, 33.95942)
(-32.99924, 4.84055, -6.40207, 33.96127)
(28.66799, -10.06211, -15.17663, 33.96218)
(-20.66580, 25.34672, -9.21268, 33.97654)
(11.85072, -29.33640, 12.38584, 33.97754)
(11.85072, 25.34672, -19.28507, 33.98249)
(28.66799, 17.27946, 5.93731, 33.99537)
(-20.66580, -10.06211, -25.04813, 33.99603)
(-26.83240, 20.69715, 2.74967, 33.99868)
(30.35101, 15.09364, 2.89151, 34.02003)
(-25.14962, -16.89750, 15.53918, 34.05136)
(4.00109, -29.33640, 16.83701, 34.06050)
(-20.66580, 18.51133, -19.76965, 34.06734)
(-31.31622, -6.64441, 11.66608, 34.07273)
(28.66799, 10.44407, -15.17663, 34.07730)
(10.16794, -5.41254, -32.07458, 34.08022)
(-20.66580, 10.44407, -25.04813, 34.11103)
(-31.31622, -13.47980, 1.10911, 34.11218)
(18.01756, -27.15058, -10.13333, 34.12434)
(-6.64933, 8.25825, 32.43728, 34.12608)
(28.66799, 18.51133, 0.65882, 34.13147)
(28.66799, -15.66562, -9.89815, 34.13559)
(18.01756, -20.31519, -20.69030, 34.13837)
(-18.98278, 20.69715, 19.41244, 34.14031)
(-31.31622, 7.02637, 11.66608, 34.14928)
(24.18416, 17.27946, -16.81720, 34.15072)
(22.50139, 8.25825, -24.32822, 34.15221)
(24.18416, -23.73288, 4.29674, 34.15531)
(4.00109, -22.50101, -25.39087, 34.16139)
(11.85072, 11.67594, -29.84204, 34.16599)
(-2.16551, -33.98597, -2.87155, 34.17574)
(-2.16551, 1.42286, 34.07784, 34.17621)
(-25.14962, -8.83023, -21.41021, 34.18880)
(16.33454, -3.22671, 29.86186, 34.19005)
(-12.81618, -30.56827, -8.38537, 34.19047)
(30.35101, -13.47980, 8.17000, 34.19997)
(-0.48273, -22.50101, 25.75341, 34.20185)
(30.35101, 8.25825, 13.44848, 34.20883)
(5.68412, 1.42286, -33.71515, 34.22054)
(-8.33235, -1.99484, -33.13723, 34.22694)
(-31.31622, -12.24792, 6.38759, 34.22746)
(16.33454, 3.60868, 29.86186, 34.22821)
(-25.14962, 17.27946, 15.53918, 34.24251)
(11.85072, -22.50101, 22.94280, 34.25065)
(-31.31622, 13.86176, 1.10911, 34.26492)
(18.01756, 28.76441, -4.85485, 34.28693)
(-18.98278, -27.15058, 8.85547, 34.29168)
(10.16794, -32.75410, -0.40367, 34.29841)
(22.50139, 21.92903, -13.77125, 34.30513)
(-20.66580, -15.66562, 22.45823, 34.30538)
(5.68412, -32.75410, 8.51273, 34.31627)
(16.33454, -29.33640, -7.08754, 34.31727)
(-25.14962, -16.89750, -16.13173, 34.32582)
(-18.98278, -5.41254, -28.09393, 34.33526)
(30.35101, 13.86176, 8.17000, 34.35231)
(18.01756, 20.69715, -20.69030, 34.36703)
(-2.16551, 28.76441, -18.70700, 34.38070)
(18.01756, -27.15058, 10.98061, 34.38547)
(24.18416, -22.50101, 9.57523, 34.39265)
(-32.99924, -8.83023, 4.15490, 34.41201)
(18.01756, 28.76441, 5.70212, 34.41712)
(4.00109, -10.06211, 32.67246, 34.42012)
(24.18416, 24.11485, 4.29674, 34.42182)
(18.01756, 27.53254, -10.13333, 34.42902)
(24.18416, -23.73288, -6.26023, 34.45742)
(-32.99924, -3.22671, 9.43339, 34.47246)
(22.50139, -25.91870, -3.21428, 34.47352)
(22.50139, -19.08331, 17.89966, 34.50917)
(-8.33235, 4.84055, -33.13723, 34.50993)
(-32.99924, 3.60868, 9.43339, 34.51031)
(-25.14962, 17.27946, -16.13173, 34.51545)
(-32.99924, -10.06211, -1.12359, 34.51751)
(10.16794, -20.31519, 25.98875, 34.51825)
(-12.81618, 30.95024, -8.38537, 34.53239)
(4.00109, 10.44407, 32.67246, 34.53371)
(28.66799, -15.66562, 11.21579, 34.54069)
(-26.83240, -20.31519, -7.80730, 34.54907)
(18.01756, -12.24792, 26.81606, 34.55062)
(-6.64933, -20.31519, 27.15880, 34.56184)
(-6.64933, -25.91870, 21.88031, 34.56503)
(28.66799, -10.06211, 16.49428, 34.57109)
(-2.16551, -5.41254, 34.07784, 34.57288)
(-18.98278, 27.53254, 8.85547, 34.59488)
(-18.98278, 15.09364, 24.69092, 34.60933)
(5.68412, -33.98597, 3.23425, 34.60947)
(-2.16551, 0.19098, -34.54246, 34.61080)
(5.68412, -5.41254, -33.71515, 34.61670)
(16.33454, 11.67594, -28.20148, 34.61890)
(-32.99924, 10.44407, -1.12359, 34.63078)
(-31.31622, 1.42286, -14.72635, 34.63518)
(-20.66580, -23.73288, -14.49116, 34.64562)
(10.16794, 8.25825, -32.07458, 34.64627)
(-18.98278, 28.76441, 3.57698, 34.64870)
(18.01756, -20.31519, 21.53757, 34.65843)
(-25.14962, 11.67594, 20.81767, 34.67285)
(16.33454, -23.73288, 19.30488, 34.68062)
(28.66799, 10.44407, 16.49428, 34.68419)
(18.01756, 27.53254, 10.98061, 34.68785)
(10.16794, -25.91870, 20.71027, 34.69988)
(16.33454, -30.56827, -1.80905, 34.70604)
(24.18416, 24.11485, -6.26023, 34.72161)
(-20.66580, -3.22671, 27.73672, 34.73920)
(10.16794, 20.69715, 25.98875, 34.74442)
(-26.83240, 21.92903, -2.52881, 34.74557)
(30.35101, 15.09364, -7.66546, 34.75285)
(-32.99924, -8.83023, -6.40207, 34.75499)
(-26.83240, 20.69715, -7.80730, 34.77504)
(24.18416, 11.67594, -22.09568, 34.77672)
(-20.66580, 3.60868, 27.73672, 34.77676)
(-14.49895, 0.19098, 31.60997, 34.77710)
(-6.64933, 20.69715, 27.15880, 34.78773)
(-8.33235, -30.56827, 14.36913, 34.78965)
(-20.66580, 25.34672, 11.90126, 34.80189)
(-12.81618, -29.33640, -13.66385, 34.80775)
(-6.64933, -32.75410, -9.79060, 34.82672)
(16.33454, 18.51133, 24.58337, 34.84004)
(34.83484, 0.19098, -0.74641, 34.84335)
(-26.83240, -12.24792, 18.58513, 34.86253)
(18.01756, 20.69715, 21.53757, 34.88369)
(-14.49895, 0.19098, -31.73185, 34.88791)
(-18.98278, 8.25825, -28.09393, 34.89718)
(-20.66580, 24.11485, -14.49116, 34.90838)
(-2.16551, -33.98597, 7.68542, 34.91133)
(-6.64933, -33.98597, -4.51211, 34.92304)
(-25.14962, -23.73288, 4.98221, 34.93674)
(16.33454, 25.34672, -17.64451, 34.93711)
(16.33454, 24.11485, 19.30488, 34.94312)
(-8.33235, 25.34672, -22.58026, 34.95358)
(11.85072, -16.89750, 28.22129, 34.96292)
(5.68412, 28.76441, 19.06970, 34.97648)
(24.18416, -22.50101, -11.53871, 34.99015)
(-2.16551, -19.08331, -29.26397, 35.00346)
(22.50139, -13.47980, 23.17814, 35.00348)
(-12.81618, -15.66562, 28.56402, 35.00814)
(-31.31622, 15.09364, -4.16938, 35.01296)
(18.01756, 15.09364, -25.96879, 35.02611)
(-25.14962, -23.73288, -5.57476, 35.02615)
(-31.31622, -5.41254, -14.72635, 35.02666)
(-6.64933, 15.09364, -30.90454, 35.03030)
(-8.33235, -15.66562, 30.20459, 35.03080)
(-25.14962, 11.67594, -21.41021, 35.03182)
(16.33454, 30.95024, -1.80905, 35.04293)
(24.18416, 25.34672, -0.98174, 35.04702)
(-2.16551, -25.91870, 23.52088, 35.06708)
(10.16794, -12.24792, 31.26724, 35.08616)
(-18.98278, -25.91870, 14.13395, 35.09834)
(22.50139, -25.91870, 7.34269, 35.09996)
(-8.33235, 30.95024, 14.36913, 35.12573)
(18.01756, -25.91870, -15.41182, 35.12742)
(10.16794, -20.31519, -26.79610, 35.13011)
(-2.16551, 8.25825, 34.07784, 35.13100)
(11.85072, 17.27946, 28.22129, 35.14911)
(24.18416, -15.66562, 20.13219, 35.15097)
(22.50139, 13.86176, 23.17814, 35.15234)
(-32.99924, -3.22671, -11.68055, 35.15391)
(-6.64933, -33.98597, 6.04486, 35.15395)
(34.83484, 1.42286, 4.53208, 35.15722)
(-18.98278, 28.76441, -6.97999, 35.16330)
(5.68412, 8.25825, -33.71515, 35.17413)
(-0.48273, -22.50101, -27.03143, 35.17424)
(10.16794, -25.91870, -21.51761, 35.18769)
(-32.99924, 3.60868, -11.68055, 35.19102)
(-25.14962, 24.11485, 4.98221, 35.19733)
(-26.83240, -13.47980, -18.36427, 35.19842)
(5.68412, -25.91870, -23.15818, 35.21917)
(5.68412, -33.98597, -7.32272, 35.22751)
(24.18416, -3.22671, 25.41068, 35.22766)
(-2.16551, -6.64441, -34.54246, 35.24229)
(4.00109, -16.89750, -30.66935, 35.24405)
(-32.99924, 11.67594, 4.15490, 35.24969)
(24.18416, 3.60868, 25.41068, 35.26469)
(-25.14962, -22.50101, 10.26069, 35.27153)
(28.66799, -1.99484, -20.45512, 35.27385)
(-25.14962, 24.11485, -5.57476, 35.28608)
(-6.64933, -32.75410, 11.32334, 35.28828)
(-8.33235, -8.83023, -33.13723, 35.29132)
(-2.16551, -32.75410, 12.96391, 35.29282)
(-6.64933, -12.24792, 32.43728, 35.30442)
(-2.16551, -20.31519, 28.79936, 35.31005)
(-2.16551, 7.02637, -34.54246, 35.31630)
(22.50139, -27.15058, 2.06420, 35.32318)
(-18.98278, -27.15058, -12.25847, 35.32379)
(22.50139, -12.24792, -24.32822, 35.32968)
(-0.48273, -16.89750, 31.03190, 35.33747)
(-31.31622, 15.09364, 6.38759, 35.34579)
(-26.83240, 13.86176, -18.36427, 35.34646)
(10.16794, 20.69715, -26.79610, 35.35237)
(5.68412, 0.19098, 34.90516, 35.36546)
(-31.31622, -13.47980, -9.44786, 35.37899)
(34.83484, 1.42286, -6.02489, 35.38064)
(30.35101, -12.24792, 13.44848, 35.38442)
(-14.49895, -6.64441, 31.60997, 35.40562)
(5.68412, -20.31519, -28.43666, 35.40706)
(-8.33235, -23.73288, 24.92610, 35.41170)
(4.00109, 17.27946, -30.66935, 35.42877)
(30.35101, 1.42286, -18.22243, 35.42972)
(-26.83240, -19.08331, -13.08578, 35.43146)
(-25.14962, -22.50101, -10.85324, 35.44844)
(-12.81618, -22.50101, -24.22082, 35.45699)
(34.83484, -6.64441, -0.74641, 35.47071)
(-18.98278, 0.19098, 29.96941, 35.47602)
(-14.49895, 7.02637, 31.60997, 35.47929)
(16.33454, -10.06211, 29.86186, 35.49357)
(-12.81618, -30.56827, 12.72857, 35.50620)
(18.01756, -25.91870, 16.25909, 35.50732)
(-14.49895, -6.64441, -31.73185, 35.51447)
(-0.48273, 17.27946, 31.03190, 35.52170)
(-31.31622, 13.86176, -9.44786, 35.52628)
(-2.16551, 20.69715, 28.79936, 35.53118)
(28.66799, 18.51133, -9.89815, 35.53162)
(34.83484, -5.41254, 4.53208, 35.54295)
(34.83484, 7.02637, -0.74641, 35.54424)
(28.66799, 4.84055, -20.45512, 35.54851)
(5.68412, -32.75410, -12.60121, 35.55180)
(-26.83240, 21.92903, 8.02816, 35.57121)
(-31.31622, 8.25825, -14.72635, 35.57766)
(-32.99924, 11.67594, -6.40207, 35.58461)
(-14.49895, 7.02637, -31.73185, 35.58791)
(11.85072, -1.99484, 33.49977, 35.59008)
(16.33454, 10.44407, 29.86186, 35.60374)
(-14.49895, -19.08331, 26.33149, 35.60534)
(22.50139, 27.53254, 2.06420, 35.61761)
(-18.98278, 27.53254, -12.25847, 35.61821)
(5.68412, 20.69715, -28.43666, 35.62759)
(-12.81618, -23.73288, 23.28554, 35.63314)
(-31.31622, 1.42286, 16.94456, 35.63493)
(30.35101, -13.47980, -12.94394, 35.64315)
(11.85072, -30.56827, -14.00659, 35.65170)
(18.01756, 15.09364, 26.81606, 35.65882)
(30.35101, 0.19098, 18.72697, 35.66398)
(-8.33235, 24.11485, 24.92610, 35.66882)
(4.00109, -22.50101, 27.39398, 35.67540)
(-20.66580, 18.51133, 22.45823, 35.69477)
(-14.49895, -19.08331, -26.45336, 35.69556)
(5.68412, -19.08331, 29.62667, 35.69624)
(-25.14962, 25.34672, -0.29627, 35.70781)
(11.85072, -15.66562, -29.84204, 35.72672)
(16.33454, -30.56827, 8.74792, 35.74580)
(34.83484, -5.41254, -6.02489, 35.76396)
(-32.99924, -10.06211, 9.43339, 35.76569)
(10.16794, -32.75410, 10.15330, 35.76741)
(30.35101, 13.86176, -12.94394, 35.78935)
(-26.83240, 1.42286, -23.64275, 35.79081)
(22.50139, -20.31519, -19.04974, 35.80379)
(10.16794, -12.24792, -32.07458, 35.80750)
(10.16794, -33.98597, 4.87481, 35.80778)
(30.35101, -5.41254, -18.22243, 35.81252)
(-12.81618, 30.95024, 12.72857, 35.83557)
(-20.66580, -23.73288, 17.17975, 35.85343)
(-6.64933, 28.76441, -20.34757, 35.85566)
(11.85072, 4.84055, 33.49977, 35.86231)
(-14.49895, 28.76441, 15.77452, 35.86707)
(-32.99924, 10.44407, 9.43339, 35.87503)
(-12.81618, 24.11485, 23.28554, 35.88867)
(-26.83240, 0.19098, 23.86361, 35.90942)
(-20.66580, -29.33640, 1.34429, 35.90970)
(-14.49895, 28.76441, -15.89639, 35.92083)
(28.66799, 18.51133, 11.21579, 35.92098)
(10.16794, -33.98597, -5.68216, 35.92659)
(-26.83240, 15.09364, 18.58513, 35.96112)
(-18.98278, -20.31519, -22.81544, 35.96661)
(30.35101, -19.08331, 2.89151, 35.96828)
(11.85072, 30.95024, -14.00659, 35.97973)
(5.68412, -6.64441, 34.90516, 35.98371)
(10.16794, -32.75410, -10.96064, 36.00491)
(-31.31622, -5.41254, 16.94456, 36.01554)
(22.50139, 20.69715, -19.04974, 36.02190)
(-20.66580, -10.06211, 27.73672, 36.02286)
(-31.31622, -13.47980, 11.66608, 36.03482)
