6121-Centrize
(x,y,z,r)
(8.38181, 26.40060, -29.62731, 40.55890)
(-35.69694, 16.14752, -10.48991, 40.55924)
(-14.98168, -1.80386, -37.64934, 40.56079)
(13.63684, -35.03985, 15.21705, 40.56246)
(13.63684, -28.20446, 25.77402, 40.56791)
(15.85193, -32.56311, -18.28344, 40.56999)
(-14.98168, -30.75925, -21.81389, 40.57620)
(-14.98168, 30.75925, -21.81389, 40.57620)
(19.80357, 5.89443, 34.92568, 40.57991)
(-39.64857, -8.63925, -0.35721, 40.58046)
(-30.83362, -22.31003, -14.08741, 40.58207)
(30.83362, -22.31003, 14.08741, 40.58207)
(-10.11836, -28.20446, 27.37345, 40.58545)
(-2.64824, -1.80386, -40.45995, 40.58663)
(-35.69694, 16.14752, 10.62403, 40.59414)
(40.51883, 0.00000, 2.48776, 40.59512)
(1.30340, -38.53561, 12.74917, 40.61075)
(39.21543, 2.47674, -10.26141, 40.61134)
(-8.81496, -6.83539, -39.05465, 40.61639)
(-8.81496, 6.83539, -39.05465, 40.61639)
(-27.31513, -29.14542, 7.38915, 40.62230)
(19.80357, 29.89635, 19.09023, 40.62524)
(26.88198, 19.64327, -23.28625, 40.62941)
(-28.61853, 19.56521, -21.19548, 40.63331)
(19.80357, -11.11598, -33.69462, 40.63341)
(-21.14841, -34.17695, 5.98384, 40.63404)
(26.88198, -7.69829, 29.49859, 40.64568)
(40.51883, 1.61384, -2.79072, 40.64687)
(-30.83362, 25.53770, 7.02653, 40.64798)
(30.83362, 25.53770, -7.02652, 40.64798)
(-22.45181, 22.98291, 24.90558, 40.65200)
(-16.28508, 23.06097, -29.28457, 40.67675)
(18.50017, -35.98081, -4.21591, 40.67738)
(-18.50017, -35.98081, 4.21592, 40.67738)
(-12.33345, -34.17695, -18.30333, 40.68402)
(12.33345, -34.17695, 18.30333, 40.68402)
(2.21509, 22.98291, -33.50049, 40.68665)
(-18.50017, 5.03153, 35.88683, 40.68706)
(18.50017, 5.03153, -35.88683, 40.68706)
(14.54853, -11.19404, -36.31110, 40.68737)
(2.21509, -4.35866, 40.39830, 40.69308)
(20.71526, -31.62215, 15.06845, 40.69571)
(13.63684, -7.69829, -37.56780, 40.70095)
(-37.00034, 15.28462, -7.40363, 40.71189)
(37.00034, 15.28462, 7.40363, 40.71189)
(25.97029, -21.36907, 22.96341, 40.72359)
(38.30374, -7.69829, -11.51811, 40.73214)
(32.13702, 12.72982, 21.55810, 40.73804)
(-6.16672, -37.59465, -14.43015, 40.73837)
(6.16672, -37.59465, 14.43015, 40.73837)
(19.80357, -21.44713, -28.41614, 40.73865)
(-33.48185, 22.12001, -7.04100, 40.74193)
(-3.95164, -24.78676, -32.09518, 40.74432)
(-24.66689, -5.22156, 32.01364, 40.75038)
(24.66689, -5.22156, -32.01364, 40.75038)
(-34.78525, -7.69829, -19.79017, 40.75449)
(-24.66689, 8.44923, -31.32817, 40.75904)
(24.66689, 8.44923, 31.32817, 40.75904)
(9.68521, -22.31003, -32.71359, 40.76420)
(39.21543, 2.47674, 10.85253, 40.76471)
(-29.53022, 12.72982, 25.05418, 40.76511)
(39.21543, -4.35866, -10.26141, 40.76940)
(-10.11836, -24.86482, -30.68988, 40.77388)
(-22.45181, -7.69829, -33.15775, 40.77724)
(20.71526, -35.11791, -0.76701, 40.77962)
(15.85193, 28.95539, 23.94444, 40.78032)
(8.38181, -31.62215, -24.34882, 40.78088)
(13.63684, -31.70021, -21.73235, 40.78188)
(39.21543, -11.19404, 0.29556, 40.78289)
(7.47012, -38.45755, 11.34387, 40.78564)
(26.88198, -11.19404, -28.56474, 40.79083)
(-33.48185, 15.28462, -17.59797, 40.79636)
(26.88198, -24.86482, -18.00777, 40.80662)
(-17.19677, -35.11791, 11.68660, 40.81144)
(1.30340, -21.36907, -34.75719, 40.82154)
(12.33345, -25.72772, -29.20303, 40.82703)
(-12.33345, -25.72772, 29.20304, 40.82704)
(8.38181, -21.44713, 33.71451, 40.82771)
(-17.19677, 9.39019, -35.81976, 40.82842)
(8.38181, -35.11791, -19.07034, 40.83136)
(-14.98168, 5.03153, -37.64934, 40.83185)
(26.88198, 29.81829, -7.45080, 40.83241)
(-17.19677, -24.78676, 27.52206, 40.83597)
(-34.78525, -21.36907, 1.32377, 40.84609)
(-4.86332, -0.94096, 40.54691, 40.84837)
(-24.66689, -32.56311, 0.34274, 40.85254)
(24.66689, -32.56311, -0.34273, 40.85254)
(-2.64824, 5.03153, -40.45995, 40.85752)
(13.63684, 12.80788, 36.33099, 40.86497)
(32.13702, -24.78676, -4.83432, 40.87226)
(13.63684, -38.53561, -0.61841, 40.88201)
(19.80357, -7.77635, 34.92568, 40.89568)
(2.21509, 12.80788, -38.77897, 40.89935)
(-16.28508, -14.61174, -34.56306, 40.90613)
(32.13702, -14.61174, -20.66978, 40.90881)
(34.35210, -10.25309, 19.72852, 40.91953)
(34.35210, 10.25308, 19.72852, 40.91953)
(-30.83362, -23.92386, 12.30501, 40.92037)
(-30.83362, 23.92387, 12.30501, 40.92037)
(30.83362, -23.92386, -12.30501, 40.92037)
(30.83362, 23.92387, -12.30501, 40.92037)
(-12.33345, -18.89233, -34.13879, 40.92054)
(12.33345, -18.89233, 34.13879, 40.92054)
(39.21543, -4.35866, 10.85253, 40.92218)
(33.04870, 19.56521, -14.13459, 40.92433)
(9.68521, -17.08848, 35.90671, 40.92812)
(9.68521, 17.08848, 35.90671, 40.92812)
(15.85193, 15.28462, 34.50141, 40.92982)
(-29.53022, 5.89443, -27.73067, 40.93614)
(-2.64824, -35.98081, -19.34601, 40.93776)
(-33.48185, -18.89233, 14.07294, 40.93901)
(1.30340, 22.98291, 33.86311, 40.94659)
(28.18538, -13.67078, -26.37254, 40.94895)
(28.18538, 13.67078, -26.37254, 40.94895)
(40.51883, -5.22156, -2.79072, 40.94909)
(-18.50017, -35.98081, -6.34105, 40.95222)
(18.50017, -35.98081, 6.34106, 40.95222)
(-8.81496, -32.56311, -23.21919, 40.95352)
(13.63684, 22.98291, 31.05250, 40.96871)
(19.80357, -35.11791, -7.30220, 40.97281)
(8.38181, 9.39019, 38.99300, 40.97419)
(28.18538, -13.67078, 26.41231, 40.97458)
(28.18538, 13.67078, 26.41231, 40.97458)
(-10.11836, -38.53561, -9.57594, 40.97649)
(-14.98168, 11.86692, 36.24944, 40.97923)
(-39.64857, -1.80386, 10.19976, 40.97924)
(38.30374, -14.53368, -0.96114, 40.97960)
(-16.28508, -35.11791, -13.44912, 40.97988)
(-27.31513, -23.92386, -19.00328, 40.98283)
(-27.31513, 23.92387, -19.00328, 40.98283)
(32.13702, -24.78676, 5.72265, 40.98683)
(26.88198, -28.20446, -12.72928, 40.98984)
(-34.78525, 19.64327, -9.23320, 41.00151)
(-34.78525, 16.14752, -14.51169, 41.00421)
(-28.61853, -24.78676, 15.75392, 41.00719)
(0.00000, -41.01234, 0.00000, 41.01234)
(-33.48185, -13.67078, 19.35142, 41.01710)
(-33.48185, 13.67078, 19.35142, 41.01710)
(9.68521, -30.75925, 25.34974, 41.01883)
(9.68521, 30.75925, 25.34974, 41.01883)
(19.80357, 26.40060, 24.36871, 41.02447)
(9.68521, 25.53770, 30.62823, 41.03737)
(13.63684, -35.03985, -16.45386, 41.04247)
(-22.45181, -28.20446, 19.62710, 41.04629)
(22.01865, -10.25309, 33.09610, 41.05239)
(22.01865, 10.25308, 33.09610, 41.05239)
(-40.95197, -0.94096, 2.72907, 41.05359)
(-27.31513, 18.70231, -24.28176, 41.05480)
(8.38181, -0.94096, -40.18428, 41.05991)
(-23.36349, -28.20446, -18.57900, 41.06731)
(-28.61853, -24.78676, -15.91699, 41.07012)
(-35.69694, 12.80788, -15.76839, 41.07256)
(-35.69694, 19.64327, -5.21142, 41.07662)
(-29.53022, -28.28252, 3.94024, 41.07870)
(-16.28508, 16.22558, 34.05724, 41.08977)
(-17.19677, -21.44713, -30.54128, 41.09109)
(-35.69694, 19.64327, 5.34555, 41.09385)
(-40.95197, 2.55480, -2.54942, 41.11071)
(-8.81496, 1.61384, 40.12263, 41.11123)
(-18.50017, 30.75925, 20.05137, 41.11502)
(18.50017, 30.75925, -20.05137, 41.11502)
(-18.50017, -30.75925, 20.05137, 41.11503)
(18.50017, -30.75925, -20.05137, 41.11503)
(-33.48185, -6.83539, -22.87646, 41.12286)
(-33.48185, 6.83539, -22.87646, 41.12286)
(25.97029, -31.70021, -3.42902, 41.12320)
(-35.69694, 12.80788, 15.90252, 41.12424)
(1.30340, 9.31213, -40.03568, 41.12505)
(22.01865, -17.08848, -30.24572, 41.12956)
(22.01865, 17.08848, -30.24572, 41.12956)
(-11.03005, 29.81829, 26.11675, 41.14459)
(34.35210, -22.31003, 3.89307, 41.14560)
(-22.45181, 29.81829, -17.32230, 41.14944)
(-33.48185, -20.50617, -12.31949, 41.14981)
(-33.48185, 20.50617, -12.31949, 41.14981)
(7.47012, -14.61174, 37.73629, 41.15013)
(-37.00034, 1.61384, -17.96059, 41.16081)
(37.00034, 1.61384, 17.96059, 41.16081)
(-39.64857, -1.80386, -10.91418, 41.16288)
(3.51849, -41.01234, 0.36262, 41.16459)
(38.30374, 2.47674, 14.87431, 41.16498)
(40.51883, -6.83539, 2.48776, 41.16657)
(40.51883, 6.83539, 2.48776, 41.16657)
(20.71526, -14.61174, -32.43792, 41.16848)
(2.21509, -21.36907, 35.11981, 41.16971)
(-27.31513, 30.75925, 2.11066, 41.19105)
(-27.31513, -30.75925, 2.11066, 41.19106)
(-10.11836, 22.98291, 32.65194, 41.19156)
(1.30340, 12.80788, 39.14159, 41.20443)
(34.35210, -3.41770, -22.49936, 41.20642)
(34.35210, 3.41770, -22.49936, 41.20642)
(-29.53022, -17.95137, -22.45218, 41.21148)
(20.71526, 23.06097, -27.15943, 41.21365)
(-30.83362, 11.86692, -24.64438, 41.21749)
(30.83362, 11.86692, 24.64438, 41.21749)
(-27.31513, 11.86692, 28.50308, 41.22337)
(20.71526, -24.78676, 25.62541, 41.23309)
(33.04870, 9.39019, 22.81481, 41.24206)
(-39.64857, -10.25309, 4.92127, 41.24747)
(-39.64857, 10.25308, 4.92127, 41.24747)
(-39.64857, 5.03153, 10.19976, 41.24755)
(-8.81496, -39.39851, 8.45172, 41.24776)
(-29.53022, -7.77635, -27.73067, 41.24918)
(-24.66689, -25.72772, -20.77120, 41.25305)
(24.66689, -25.72772, 20.77120, 41.25305)
(-40.95197, -4.28060, -2.54942, 41.25393)
(-21.14841, 28.95539, -20.40858, 41.25748)
(-17.19677, -11.11598, -35.81976, 41.25954)
(-37.00034, -12.05694, 13.71032, 41.25976)
(37.00034, -12.05694, -13.71031, 41.25976)
(-4.86332, 5.89443, 40.54691, 41.26073)
(33.04870, 23.06097, -8.85610, 41.26082)
(33.04870, -0.94096, -24.69156, 41.26470)
(-4.86332, -38.45755, 14.15448, 41.26723)
(40.51883, 1.61384, 7.76625, 41.28794)
(-24.66689, 8.44923, 32.01364, 41.28823)
(24.66689, 8.44923, -32.01364, 41.28823)
(20.71526, -31.62215, -16.60246, 41.28831)
(-18.50017, -8.63925, 35.88683, 41.28870)
(18.50017, -8.63925, -35.88683, 41.28870)
(-10.11836, 12.80788, 37.93043, 41.29335)
(-4.86332, 29.89635, -28.07340, 41.29842)
(-18.50017, -17.08848, -32.73348, 41.30076)
(-18.50017, 17.08848, -32.73348, 41.30076)
(18.50017, -17.08848, 32.73348, 41.30077)
(18.50017, 17.08848, 32.73348, 41.30077)
(-12.33345, 0.00000, -39.41727, 41.30175)
(12.33345, 0.00000, 39.41727, 41.30175)
(40.51883, 0.00000, -8.06921, 41.31449)
(38.30374, -4.35866, 14.87431, 41.32093)
(24.66689, -20.50617, 26.04969, 41.32245)
(24.66689, 20.50617, 26.04969, 41.32245)
(-24.66689, -20.50617, -26.04969, 41.32245)
(-24.66689, 20.50617, -26.04969, 41.32245)
(-23.36349, -18.02943, 28.92736, 41.32439)
(-6.16672, -1.80386, -40.82257, 41.32511)
(6.16672, -1.80386, 40.82257, 41.32511)
(20.71526, -28.28252, -21.88095, 41.32552)
(-8.81496, 22.12001, -33.77616, 41.32587)
(3.51849, -18.89233, -36.58677, 41.32664)
(-39.64857, -10.25309, -5.63570, 41.33880)
(-39.64857, 10.25308, -5.63570, 41.33880)
(-35.69694, -18.02943, -10.48991, 41.34453)
(33.04870, -24.78676, 1.70087, 41.34602)
(-12.33345, -39.39851, -2.46788, 41.35754)
(12.33345, -39.39851, 2.46788, 41.35755)
(13.63684, -28.20446, -27.01083, 41.36472)
(32.13702, -14.61174, 21.55810, 41.36475)
(14.54853, 9.31213, 37.58769, 41.36678)
(-16.28508, 29.89635, 23.50028, 41.36736)
(14.54853, -21.36907, 32.30920, 41.37852)
(-35.69694, -18.02943, 10.62403, 41.37877)
(-8.81496, -20.50617, 34.84414, 41.38020)
(-8.81496, 20.50617, 34.84414, 41.38020)
(32.13702, 2.55480, -25.94826, 41.38390)
(-39.64857, 11.86692, -0.35721, 41.38793)
(-29.53022, -14.61174, 25.05418, 41.39141)
(-34.78525, -0.86290, 22.43770, 41.40301)
(8.38181, -11.11598, 38.99300, 41.40379)
(-8.81496, -5.22156, 40.12263, 41.41006)
(-22.45181, -31.70021, 14.34861, 41.41099)
(-29.53022, -28.28252, -6.61673, 41.42120)
(-22.45181, 26.47866, -22.60078, 41.42461)
(34.35210, -15.47464, -17.22087, 41.42572)
(-39.64857, 5.03153, -10.91418, 41.43000)
(-14.98168, -8.63925, -37.64934, 41.43139)
(-23.36349, -0.86290, 34.20585, 41.43232)
(-37.00034, -13.67078, -12.68211, 41.43370)
(-37.00034, 13.67078, -12.68211, 41.43370)
(37.00034, -13.67078, 12.68211, 41.43370)
(37.00034, 13.67078, 12.68211, 41.43370)
(13.63684, -14.53368, 36.33099, 41.43829)
(14.54853, -38.53561, -4.64019, 41.45098)
(-2.64824, -8.63925, -40.45995, 41.45669)
(-37.00034, -5.22156, -17.96059, 41.45929)
(37.00034, -5.22156, 17.96059, 41.45929)
(-40.95197, 5.89443, 2.72907, 41.46391)
(8.38181, 5.89443, -40.18428, 41.47018)
(2.21509, -14.53368, -38.77897, 41.47220)
(-27.31513, 25.53770, 17.94612, 41.47715)
(-10.11836, -38.53561, 11.53800, 41.47890)
(40.51883, 8.44923, -2.79072, 41.48437)
(-6.16672, -35.98081, -19.70863, 41.48587)
(6.16672, -35.98081, 19.70863, 41.48587)
(-28.61853, -21.44713, 21.03240, 41.48929)
(26.88198, -21.36907, -23.28625, 41.49129)
(-11.03005, 29.81829, -26.66810, 41.49675)
(0.00000, -18.89233, -36.94939, 41.49913)
(0.00000, -18.89233, 36.94939, 41.49913)
(34.35210, -22.31003, -6.66390, 41.49954)
(-4.86332, -28.28252, 29.98993, 41.50842)
(38.30374, 12.80788, 9.59583, 41.51263)
(-35.69694, 2.47674, -21.04688, 41.51357)
(2.21509, 9.31213, 40.39830, 41.51680)
(7.47012, -24.78676, 32.45781, 41.51741)
(32.13702, -4.28060, -25.94826, 41.52618)
(-27.31513, -10.25309, -29.56025, 41.53372)
(-27.31513, 10.25308, -29.56025, 41.53372)
(9.68521, -37.59465, 14.79277, 41.54500)
(39.21543, 12.80788, -4.98292, 41.55383)
(-11.03005, 16.14752, 36.67372, 41.56159)
(-23.36349, -31.70021, -13.30052, 41.56513)
(25.97029, 12.80788, -29.82144, 41.56701)
(-4.86332, -7.77635, 40.54691, 41.57133)
(-28.61853, -21.44713, -21.19548, 41.57220)
(-28.61853, -28.28252, 10.47543, 41.57711)
(28.18538, 22.12001, -21.09405, 41.57727)
(-35.69694, 2.47674, 21.18100, 41.58173)
(-21.14841, 15.28462, 32.37627, 41.58242)
(40.51883, -5.22156, 7.76625, 41.58551)
(-37.00034, 0.00000, 18.98880, 41.58846)
(37.00034, 0.00000, -18.98880, 41.58846)
(-6.16672, 5.03153, -40.82257, 41.59119)
(6.16672, 5.03153, 40.82257, 41.59119)
(1.30340, -11.19404, -40.03568, 41.59159)
(39.21543, 9.31213, -10.26141, 41.59161)
(32.13702, 26.40060, 0.44416, 41.59299)
(25.97029, -31.70021, 7.12795, 41.59528)
(-2.64824, -37.59465, 17.60338, 41.59627)
(-33.48185, 1.61384, 24.62991, 41.59653)
(28.18538, 22.12001, 21.13383, 41.59746)
(-24.66689, -25.72772, 21.45667, 41.60241)
(24.66689, -25.72772, -21.45667, 41.60241)
(14.54853, -38.53561, 5.91678, 41.61323)
(-28.61853, -28.28252, -10.63851, 41.61849)
(33.04870, 16.22558, -19.41307, 41.62155)
(-3.95164, 19.56521, 36.52512, 41.62328)
(-12.33345, 27.34156, -28.86030, 41.62441)
(-12.33345, -27.34156, -28.86030, 41.62441)
(12.33345, -27.34156, 28.86030, 41.62441)
(12.33345, 27.34156, 28.86030, 41.62441)
(25.97029, 16.14752, 28.24189, 41.62695)
(39.21543, 12.80788, 5.57405, 41.62885)
(-23.36349, -24.86482, -23.85749, 41.63282)
(-14.98168, -29.14542, 25.69248, 41.64144)
(-22.45181, -35.03985, -1.48684, 41.64235)
(-35.69694, -14.53368, -15.76839, 41.64303)
(-14.98168, -37.59465, 9.85702, 41.65296)
(-24.66689, -12.05694, -31.32817, 41.65669)
(24.66689, -12.05694, 31.32817, 41.65669)
(-12.33345, 1.61384, 39.76000, 41.66025)
(12.33345, 1.61384, -39.76000, 41.66025)
(-37.00034, -18.89233, 3.15335, 41.66400)
(37.00034, -18.89233, -3.15335, 41.66400)
(-35.69694, -4.35866, -21.04688, 41.66822)
(33.04870, -11.11598, 22.81481, 41.66890)
(-23.36349, 2.47674, -34.41446, 41.66943)
(33.04870, 5.89443, -24.69156, 41.67294)
(-34.78525, 19.64327, 11.88074, 41.67762)
(-16.28508, -24.78676, -29.28457, 41.67942)
(26.88198, -31.70021, 3.10617, 41.67965)
(-35.69694, -14.53368, 15.90252, 41.69400)
(34.35210, 18.70231, 14.45004, 41.69709)
(-40.95197, -0.94096, -7.82790, 41.70402)
(8.38181, -38.45755, -13.79185, 41.70675)
(-28.61853, 29.89635, 5.19695, 41.71115)
(3.51849, -27.34156, -31.30829, 41.71510)
(3.51849, 27.34156, -31.30829, 41.71510)
(-28.61853, 29.89635, -5.36002, 41.73178)
(-35.69694, -4.35866, 21.18100, 41.73613)
(39.21543, 9.31213, 10.85253, 41.74138)
(-22.45181, -24.86482, 24.90558, 41.74483)
(-24.66689, -20.50617, 26.73516, 41.75796)
(-24.66689, 20.50617, 26.73516, 41.75796)
(24.66689, -20.50617, -26.73516, 41.75796)
(24.66689, 20.50617, -26.73516, 41.75796)
(28.18538, 28.95539, -10.53708, 41.75956)
(28.18538, 28.95539, 10.57686, 41.76961)
(20.71526, 2.55480, 36.18239, 41.77097)
(15.85193, -25.72772, -28.84041, 41.77282)
(-40.95197, -7.77635, 2.72907, 41.77300)
(1.30340, -14.53368, 39.14159, 41.77309)
(2.21509, -24.86482, -33.50049, 41.77857)
(8.38181, -7.77635, -40.18428, 41.77921)
(-34.78525, -18.02943, -14.51169, 41.78114)
(-30.83362, -1.80386, 28.14046, 41.78339)
(30.83362, -1.80386, -28.14046, 41.78339)
(-2.64824, -30.75925, 28.16035, 41.78696)
(-2.64824, 30.75925, 28.16035, 41.78696)
(7.47012, 19.56521, -36.16250, 41.78907)
(38.30374, 16.14752, 4.31734, 41.79184)
(25.97029, 26.47866, -19.26447, 41.79348)
(-16.28508, -17.95137, 34.05724, 41.80133)
(-40.95197, 2.55480, 8.00756, 41.80564)
(8.38181, -28.28252, -29.62731, 41.80829)
(-14.98168, -35.98081, 15.13551, 41.81092)
(-18.50017, 25.53770, -27.45499, 41.81157)
(18.50017, 25.53770, 27.45499, 41.81157)
(-6.16672, -37.59465, 17.24076, 41.81662)
(6.16672, -37.59465, -17.24076, 41.81662)
(-34.78525, 5.97249, 22.43770, 41.82266)
(-23.36349, -4.35866, -34.41446, 41.82351)
(14.54853, -11.19404, 37.58769, 41.83062)
(-16.28508, -38.45755, 2.38634, 41.83158)
(22.01865, -1.80386, -35.52420, 41.83353)
(3.51849, -32.56311, -26.02980, 41.83643)
(0.00000, -27.34156, -31.67091, 41.84026)
(0.00000, -27.34156, 31.67091, 41.84026)
(0.00000, 27.34156, -31.67091, 41.84026)
(0.00000, 27.34156, 31.67091, 41.84026)
(-2.64824, -29.14542, -29.90298, 41.84085)
(-39.64857, -8.63925, 10.19976, 41.84114)
(-23.36349, 5.97249, 34.20585, 41.85168)
(-34.78525, -21.36907, -9.23320, 41.85574)
(33.04870, -21.44713, -14.13459, 41.85669)
(-17.19677, 2.55480, 38.07903, 41.86010)
(-10.11836, -14.53368, 37.93043, 41.86080)
(-12.33345, -6.83539, -39.41727, 41.86356)
(-12.33345, 6.83539, -39.41727, 41.86356)
(12.33345, -6.83539, 39.41727, 41.86356)
(12.33345, 6.83539, 39.41727, 41.86356)
(40.51883, -6.83539, -8.06921, 41.87613)
(40.51883, 6.83539, -8.06921, 41.87613)
(-34.78525, 22.98291, -3.95472, 41.87920)
(34.35210, -23.92386, -1.38542, 41.88482)
(34.35210, 23.92387, -1.38542, 41.88482)
(-17.19677, 19.56521, 32.80054, 41.88558)
(-33.48185, -5.22156, 24.62991, 41.89190)
(38.30374, 2.47674, -16.79660, 41.89793)
(-14.98168, -23.92386, 30.97096, 41.90468)
(-14.98168, 23.92387, 30.97096, 41.90469)
(22.01865, -22.31003, 27.81761, 41.90916)
(19.80357, -31.62215, 19.09023, 41.91156)
(20.71526, -4.28060, 36.18239, 41.91194)
(-18.50017, -37.59465, -1.06257, 41.91352)
(18.50017, -37.59465, 1.06257, 41.91352)
(13.63684, 22.98291, -32.28931, 41.91393)
(26.88198, 12.80788, 29.49859, 41.91479)
(-6.16672, 30.75925, 27.79773, 41.91508)
(-6.16672, -30.75925, 27.79773, 41.91508)
(6.16672, -30.75925, -27.79773, 41.91508)
(6.16672, 30.75925, -27.79773, 41.91508)
(0.00000, -32.56311, -26.39242, 41.91559)
(0.00000, -32.56311, 26.39242, 41.91559)
(-30.83362, -22.31003, 17.58349, 41.92408)
(30.83362, -22.31003, -17.58349, 41.92408)
(-35.69694, -21.36907, -5.21142, 41.92932)
(20.71526, -35.11791, 9.78996, 41.93129)
(-8.81496, 8.44923, 40.12263, 41.93946)
(25.97029, 29.81829, -13.98599, 41.94275)
(-35.69694, -21.36907, 5.34555, 41.94620)
(-40.95197, -4.28060, 8.00756, 41.94650)
(32.13702, 2.55480, 26.83659, 41.94660)
(1.30340, 29.81829, -29.47871, 41.95025)
(-12.33345, -5.22156, 39.76000, 41.95517)
(12.33345, -5.22156, -39.76000, 41.95517)
(22.01865, 25.53770, -24.96723, 41.95662)
(-21.14841, 0.00000, -36.24403, 41.96290)
(-41.86366, 2.55480, 1.47237, 41.96738)
(13.63684, 12.80788, -37.56780, 41.96838)
(3.51849, -18.89233, 37.31202, 41.97007)
(-12.33345, -20.50617, 34.48152, 41.97132)
(-12.33345, 20.50617, 34.48152, 41.97132)
(12.33345, -20.50617, -34.48152, 41.97132)
(12.33345, 20.50617, -34.48152, 41.97132)
(-21.14841, 28.95539, 21.81930, 41.97323)
(2.21509, -11.19404, 40.39830, 41.97899)
(33.04870, -7.77635, -24.69156, 41.98049)
(-37.00034, 8.44923, -17.96059, 41.98806)
(37.00034, 8.44923, 17.96059, 41.98806)
(-21.14841, -18.89233, -30.96555, 41.98858)
(-27.31513, 30.75925, -8.44631, 41.99509)
(-27.31513, -30.75925, -8.44631, 41.99510)
(38.30374, 12.80788, -11.51811, 41.99863)
(-17.19677, -4.28060, 38.07903, 42.00077)
(14.54853, 29.81829, -25.75413, 42.00078)
(-14.98168, -37.59465, -11.25692, 42.00627)
(1.30340, -41.87524, -3.08628, 42.00904)
(3.51849, 0.00000, -41.86526, 42.01285)
(-34.78525, 16.14752, 17.15922, 42.01422)
(-30.83362, -17.08848, 22.86198, 42.01664)
(-30.83362, 17.08848, 22.86198, 42.01664)
(30.83362, -17.08848, -22.86198, 42.01664)
(30.83362, 17.08848, -22.86198, 42.01664)
(-34.78525, 12.80788, -19.79017, 42.02031)
(-39.64857, -8.63925, -10.91418, 42.02101)
(1.30340, -24.86482, 33.86311, 42.03176)
(38.30374, 16.14752, -6.23963, 42.03393)
(20.71526, 19.56521, 30.90390, 42.03535)
(-22.45181, 12.80788, -33.15775, 42.04238)
(-29.53022, 29.89635, -1.33824, 42.04303)
(15.85193, -34.17695, 18.66595, 42.04480)
(-22.45181, 2.47674, 35.46255, 42.04533)
(-30.83362, 5.03153, 28.14046, 42.04657)
(30.83362, 5.03153, -28.14046, 42.04657)
(-41.86366, -0.94096, -3.80612, 42.04686)
(-11.03005, 16.14752, -37.22507, 42.04890)
(38.30374, -4.35866, -16.79660, 42.05116)
(39.21543, -11.19404, -10.26141, 42.05298)
(13.63684, -24.86482, 31.05250, 42.05331)
(12.33345, -32.56311, 23.58181, 42.05439)
(-12.33345, -32.56311, -23.58181, 42.05440)
(-3.95164, 2.55480, 41.80360, 42.06761)
(13.63684, -38.53561, 9.93856, 42.06818)
(-8.81496, -41.01234, 3.17323, 42.06881)
(-12.33345, -39.39851, 8.08909, 42.06887)
(12.33345, -39.39851, -8.08909, 42.06887)
(2.21509, -41.87524, 3.44891, 42.07538)
(38.30374, -14.53368, 9.59583, 42.07712)
(-18.50017, 11.86692, 35.88683, 42.08259)
(18.50017, 11.86692, -35.88683, 42.08259)
(32.13702, -4.28060, 26.83659, 42.08698)
(-40.95197, 9.39019, -2.54942, 42.09203)
(22.01865, 5.03153, -35.52420, 42.09639)
(-23.36349, 29.81829, 18.37039, 42.10053)
(8.38181, 29.89635, 28.43603, 42.10290)
(-34.78525, -7.69829, 22.43770, 42.10378)
(-41.86366, -4.28060, 1.47237, 42.10769)
(-40.95197, 5.89443, -7.82790, 42.10801)
(-24.66689, -32.56311, -10.21423, 42.10870)
(24.66689, -32.56311, 10.21424, 42.10870)
(40.51883, 8.44923, 7.76625, 42.11270)
(39.21543, -14.53368, -4.98292, 42.11778)
(19.80357, 12.72982, 34.92568, 42.11927)
(33.04870, 23.06097, 12.25784, 42.12220)
(-28.61853, 16.22558, 26.31088, 42.12543)
(25.97029, -14.53368, -29.82144, 42.13078)
(38.30374, 9.31213, 14.87431, 42.13238)
(-23.36349, -7.69829, 34.20585, 42.13261)
(-37.00034, -6.83539, 18.98880, 42.14644)
(-37.00034, 6.83539, 18.98880, 42.14644)
(37.00034, -6.83539, -18.98880, 42.14644)
(37.00034, 6.83539, -18.98880, 42.14644)
(-4.86332, -35.11791, -22.79492, 42.14888)
(-2.64824, 25.53770, 33.43884, 42.15855)
(-14.98168, -15.47464, 36.24944, 42.16560)
(-24.66689, -12.05694, 32.01364, 42.17462)
(24.66689, -12.05694, -32.01364, 42.17462)
(-6.16672, -8.63925, -40.82257, 42.17994)
(6.16672, -8.63925, 40.82257, 42.17994)
(-29.53022, 26.40060, 14.49721, 42.18050)
(-4.86332, 16.22558, -38.63037, 42.18088)
(7.47012, 2.55480, -41.44098, 42.18631)
(-23.36349, -35.03985, 2.53494, 42.19088)
(39.21543, -0.86290, -15.53989, 42.19102)
(39.21543, -14.53368, 5.57405, 42.19180)
(18.50017, 30.75925, 22.17651, 42.19224)
(-18.50017, -30.75925, -22.17651, 42.19225)
(-18.50017, 30.75925, -22.17651, 42.19225)
(18.50017, -30.75925, 22.17651, 42.19225)
(-23.36349, 19.64327, -29.13597, 42.19734)
(-22.45181, -4.35866, 35.46255, 42.19803)
(-37.00034, -18.89233, -7.40363, 42.19904)
(37.00034, -18.89233, 7.40363, 42.19904)
(39.21543, -11.19404, 10.85253, 42.20111)
(20.71526, -24.78676, -27.15943, 42.20356)
(-3.95164, -4.28060, 41.80360, 42.20758)
(-34.78525, 22.98291, 6.60225, 42.21158)
